address,checkins,city,country,created,distance,group_id,group_photo,icon,latitude,longitude,pid,place_id,title,type,updated,description,geocoded,kind,lat,lng,precision,request,response_status,dist,xcoord,ycoord
улица Союза Печатников 28,26,,,1419090966,349,,,https://vk.com/images/places/place.png,59.921776,30.284623,10477206,10477206,Живи Вкусно,21,1516032949,"Санкт-Петербург, Россия","Санкт-Петербург, улица Союза Печатников, 28",house,30.284957,59.921768,exact,"Санкт-Петербург, улица Союза Печатников 28",OK,0.00033409579464792,348232.058142592,6645811.25742357
улица Союза Печатников 29,20,,,1377905461,340,,,https://vk.com/images/places/place.png,59.922151,30.284074,6325309,6325309,"Союза Печатников, 29",21,1515442216,"Санкт-Петербург, Россия","Санкт-Петербург, улица Союза Печатников, 29",house,30.284014,59.922309,exact,"Санкт-Петербург, улица Союза Печатников 29",OK,0.000169008875504835,348181.837009659,6645873.63565418
Александра Блока д.4,82,,,1414680979,214,,,https://vk.com/images/places/place.png,59.924384,30.278207,9998093,9998093,Балтийский стрелковый центр,21,1515324094,"Санкт-Петербург, Россия","Санкт-Петербург, улица Александра Блока, 6",house,30.279082,59.92433,near,"Санкт-Петербург, Александра Блока д.4",not exact precison,0.000876664702152967,347915.502258379,6646109.9041528
наб. реки Пряжки 3К1,31,2,1,1281520990,284,,,https://vk.com/images/places/hotel.png,59.924961,30.279998,53100,53100,Матисов Домик,11,1511647427,"Санкт-Петербург, Россия","Санкт-Петербург, набережная реки Пряжки, 3/1",house,30.279109,59.925141,exact,"Санкт-Петербург, наб. реки Пряжки 3К1",OK,0.000907039690418904,347920.723186033,6646200.10960219
Английский проспект 17,22,,,1391381925,274,,,https://vk.com/images/places/place.png,59.92483,30.283633,7626167,7626167,Английский проспект 17-19,21,1509797880,"Санкт-Петербург, Россия","Санкт-Петербург, Английский проспект, 17-19",house,30.283708,59.924149,number,"Санкт-Петербург, Английский проспект 17",not exact precison,0.000685117508176707,348173.146803488,6646079.13718919
Английский проспект 3,44,,,1407974389,214,,,https://vk.com/images/places/place.png,59.926871,30.282428,9286336,9286336,W club,21,1492306684,"Санкт-Петербург, Россия","Санкт-Петербург, Английский проспект, 3",house,30.282011,59.926774,exact,"Санкт-Петербург, Английский проспект 3",OK,0.000428133156861583,348090.331750868,6646375.20448139
Английский проспект 2Б,11,,,1404904223,273,,,https://vk.com/images/places/place.png,59.927386,30.283111,8991751,8991751,"Россия,Санкт-Петербург,Английский проспект,4-6",21,1504146408,"Санкт-Петербург, Россия","Санкт-Петербург, Английский проспект, 2Б",house,30.283322,59.92754,exact,"Санкт-Петербург, Английский проспект 2Б",OK,0.000261222127698229,348167.077805474,6646457.45507638
Реки Мойки наб.122,16,2,1,1418050848,346,34873270,https://pp.userapi.com/c406418/v406418486/f0cf/5y6A_XtacOw.jpg,https://vk.com/images/places/place.png,59.928108,30.283735,10369968,10369968,Санкт-Петербургский Дом музыки,21,1514027600,"Санкт-Петербург, Россия","Санкт-Петербург, набережная реки Мойки, 122",house,30.283771,59.928176,exact,"Санкт-Петербург, Реки Мойки наб.122",OK,7.69415362463583e-05,348195.06906896,6646527.21455717
Мойки реки набережная 118,13,,,1462107801,355,,,https://vk.com/images/places/place.png,59.928513,30.28513,14849051,14849051,Tiramisu Loft,21,1514226012,"Санкт-Петербург, Россия","Санкт-Петербург, набережная реки Мойки, 120",house,30.284364,59.928564,near,"Санкт-Петербург, Мойки реки набережная 118",not exact precison,0.000767695903335389,348229.971060203,6646569.04056096
Английская набережная 74,177,,,1400503496,331,,,https://vk.com/images/places/place.png,59.931886,30.283338,8568944,8568944,"Английская набережная, Санкт-Петербург",21,1514717253,"Санкт-Петербург, Россия","Санкт-Петербург, Английская набережная, 74",house,30.283448,59.931323,exact,"Санкт-Петербург, Английская набережная 74",OK,0.000573645360827303,348191.407041981,6646878.22979786
Английская набережная 70,18,,,1472418117,334,,,https://vk.com/images/places/place.png,59.931393,30.284071,15912524,15912524,Atrium hall,21,1515515936,"Санкт-Петербург, Россия","Санкт-Петербург, Английская набережная, 70",house,30.28422,59.931513,exact,"Санкт-Петербург, Английская набережная 70",OK,0.000191313878218567,348235.400630749,6646897.60699735
Английская набережная 70,18,,,1475915094,339,,,https://vk.com/images/places/place.png,59.931341,30.284226,16282066,16282066,"Английская набережная, 70",21,1514809144,"Санкт-Петербург, Россия","Санкт-Петербург, Английская набережная, 70",house,30.28422,59.931513,exact,"Санкт-Петербург, Английская набережная 70",OK,0.000172104619344468,348235.400630749,6646897.60699735
Английская набережная 66,184,,,1374924319,351,,,https://vk.com/images/places/place.png,59.932324,30.285037,6064058,6064058,Английская набережная,21,1514408681,"Санкт-Петербург, Россия","Санкт-Петербург, Английская набережная, 64",house,30.285721,59.931873,near,"Санкт-Петербург, Английская набережная 66",not exact precison,0.000819302752350569,348320.893014083,6646934.23541341
8-я линия В.О. 7,24,2,1,1280742199,284,,,https://vk.com/images/places/restaraunt.png,59.936927,30.283146,10783,10783,Петербург,3,1510677082,"Санкт-Петербург, Россия","Санкт-Петербург, 8-я линия Васильевского острова, 7",house,30.282783,59.936945,exact,"Санкт-Петербург, 8-я линия В.О. 7",OK,0.000363446006990587,348179.961164765,6647505.50777486
"8 линия Васильевского острова, 21",24,,,1451569746,332,,,https://vk.com/images/places/place.png,59.938419,30.280614,13746260,13746260,"8 линия Васильевского острова, 21",21,1509803222,"Санкт-Петербург, Россия","Санкт-Петербург, 8-я линия Васильевского острова, 21",house,30.280079,59.939262,exact,"Санкт-Петербург, 8 линия Васильевского острова, 21",OK,0.000998435776600854,348039.539828569,6647769.60601603
Большой ВО проспект 20,65,,,1382990913,293,,,https://vk.com/images/places/place.png,59.938977,30.283088,6795067,6795067,Grolle,21,1514794930,"Санкт-Петербург, Россия","Санкт-Петербург, Большой проспект Васильевского острова, 20",house,30.283035,59.938694,exact,"Санкт-Петербург, Большой ВО проспект 20",OK,0.000287920127823544,348202.031524279,6647699.6008729
Большой ВО проспект 20,16,,,1484463858,303,,,https://vk.com/images/places/place.png,59.938964,30.28332,17144634,17144634,Таверна Гролле,21,1512937525,"Санкт-Петербург, Россия","Санкт-Петербург, Большой проспект Васильевского острова, 20",house,30.283035,59.938694,exact,"Санкт-Петербург, Большой ВО проспект 20",OK,0.000392587569855453,348202.031524279,6647699.6008729
Большой ВО проспект 23–29,11,,,1406125688,299,,,https://vk.com/images/places/place.png,59.939218,30.282858,9108911,9108911,Собор Андрея Первозванного,21,1502634939,"Санкт-Петербург, Россия","Санкт-Петербург, Большой проспект Васильевского острова, 23",house,30.281939,59.939406,number,"Санкт-Петербург, Большой ВО проспект 23–29",not exact precison,0.000938032515429287,348144.076689452,6647781.36409312
"Большой проспект В.О., 18",10,,,1408716524,342,,,https://vk.com/images/places/place.png,59.9392,30.283855,9362862,9362862,Jingle Bar,21,1425641326,"Санкт-Петербург, Россия","Санкт-Петербург, Большой проспект Васильевского острова, 18",house,30.28422,59.939063,exact,"Санкт-Петербург, Большой проспект В.О., 18",OK,0.00038986407888161,348269.899414113,6647737.95453534
В.О. 7-я линия 28,274,2,1,1281520947,185,,,https://vk.com/images/places/hotel.png,59.940258,30.281543,52402,52402,Васильевский остров,11,1515927478,"Санкт-Петербург, Россия","Санкт-Петербург, 7-я линия Васильевского острова, 28",house,30.2814,59.940235,exact,"Санкт-Петербург, В.О. 7-я линия 28",OK,0.000144837840357103,348117.766569635,6647874.872309
